size,type,time,freq_before_hz,freq_after_hz,level,peak_memory_mb
800000,par,0.047064,2094950463,2094950464,8,91.4375
800000,par,0.136900,2094950204,2094948141,9,101.566
800000,par,0.241296,2094950355,2094950627,10,102.762
800000,built,0.114304,2094950139,2094950597,0,19.6641
800000,seq,0.063229,2094950482,2094950437,0,13.1992
800000,par,0.060096,2094950604,2094950725,1,13.7812
800000,par,0.038669,2094949783,2094950446,2,15.4023
800000,par,0.029278,2094950174,2094950468,3,15.4922
800000,par,0.023717,2094950612,2094950530,4,17.418
800000,par,0.021589,2094950879,2094950742,5,19.5195
800000,par,0.022082,2094950636,2094950524,6,31.4531
800000,par,0.030418,2094950447,2094950478,7,35.5625
800000,par,0.045832,2094950277,2094950433,8,87.4844
800000,par,0.091157,2094950625,2094950634,9,87.4297
800000,par,0.152441,2094950435,2094950633,10,72.0703
800000,built,0.114091,2094950638,2094950534,0,19.6016
85000,seq,0.005629,2094950577,2094950856,0,2.41016
85000,par,0.004410,2094950455,2094950519,1,2.64453
85000,par,0.004137,2094950494,2094950505,2,4.65234
85000,par,0.004250,2094950187,2094950339,3,6.67188
85000,par,0.004850,2094950574,2094950479,4,10.6992
85000,par,0.008656,2094949535,2094950425,5,14.75
85000,par,0.016582,2094950333,2094950234,6,28.582
85000,par,0.033394,2094950070,2094950510,7,66.625
85000,par,0.075914,2094950531,2094950368,8,132.645
85000,par,0.313358,2094950339,2094950383,9,174.648
85000,par,0.626639,2094950604,2094950186,10,398.625
85000,built,0.010265,2094950209,2094950588,0,3.25391
85000,seq,0.005644,2094948515,2094950690,0,2.41016
85000,par,0.004325,2094950148,2094950667,1,4.63281
85000,par,0.003990,2094950223,2094950507,2,4.66406
85000,par,0.003572,2094950524,2094950415,3,6.58203
85000,par,0.006166,2094950162,2094949153,4,10.6523
85000,par,0.007939,2094950134,2094950410,5,16.625
85000,par,0.015926,2094950473,2094950464,6,34.5703
85000,par,0.032138,2094950658,2094950617,7,66.6289
85000,par,0.057904,2094950142,2094950580,8,51.1602
85000,par,0.128629,2094950375,2094950329,9,278.652
85000,par,0.551456,2094950562,2094950030,10,326.602
85000,built,0.010342,2094950638,2094950438,0,3.17969
85000,seq,0.005630,2094950387,2094950799,0,2.37891
85000,par,0.004293,2094950434,2094950549,1,2.59766
85000,par,0.004641,2094950129,2094949936,2,3.02734
85000,par,0.003617,2094950374,2094950160,3,6.65625
85000,par,0.005663,2094950449,2094950282,4,10.6758
85000,par,0.008157,2094950411,2094950388,5,18.6523
85000,par,0.014750,2094950671,2094950574,6,36.6094
85000,par,0.029973,2094950646,2094950524,7,64.5312
85000,par,0.058767,2094950389,2094950328,8,62.6484
85000,par,0.123304,2094949935,2094949916,9,138.609
85000,par,0.375635,2094950325,2094950583,10,364.629
85000,built,0.010224,2094950261,2094950353,0,3.51172
85000,seq,0.005629,2094950636,2094950925,0,2.31641
85000,par,0.004247,2094950598,2094950329,1,2.67188
85000,par,0.004110,2094949357,2094950316,2,4.60938
85000,par,0.003831,2094950237,2094950277,3,6.57812
85000,par,0.005379,2094950472,2094950683,4,10.7305
85000,par,0.008190,2094950726,2094950172,5,18.6328
85000,par,0.017087,2094949945,2094950605,6,38.6562
85000,par,0.030911,2094950366,2094950405,7,62.6055
85000,par,0.051541,2094950493,2094950654,8,58.6523
85000,par,0.097674,2094950219,2094950238,9,150.957
85000,par,0.186008,2094949959,2094949991,10,150.996
85000,built,0.010217,2094949958,2094950824,0,3.29297
85000,seq,0.005630,2094950639,2094950006,0,2.42969
85000,par,0.004792,2094950492,2094950284,1,2.54297
85000,par,0.004625,2094950299,2094950366,2,4.55078
85000,par,0.003513,2094950620,2094950484,3,6.57422
85000,par,0.005669,2094950293,2094950395,4,12.6523
85000,par,0.007852,2094950192,2094950527,5,16.5938
85000,par,0.016287,2094944740,2094950360,6,36.6484
85000,par,0.031575,2094950461,2094948615,7,40.582
85000,par,0.049944,2094950468,2094950432,8,142.68
85000,par,0.089452,2094950119,2094950439,9,244.613
85000,par,0.224489,2094950498,2094950125,10,420.719
85000,built,0.010242,2094950658,2094950710,0,3.23438
650000,seq,0.050714,2094950646,2094950672,0,10.8789
650000,par,0.027957,2094950554,2094950504,1,11.2344
650000,par,0.027541,2094950350,2094950615,2,13.2305
650000,par,0.020653,2094950524,2094950490,3,15.2891
650000,par,0.019120,2094950496,2094950595,4,17.2656
650000,par,0.017126,2094950609,2094950619,5,23.1953
650000,par,0.020863,2094950289,2094949760,6,19.5586
650000,par,0.037588,2094950814,2094947279,7,71.207
650000,par,0.059241,2094950662,2094950659,8,67.2188
650000,par,0.085545,2094950686,2094950507,9,87.0312
650000,par,0.204256,2094950323,2094950482,10,153.191
650000,built,0.090663,2094950459,2094950232,0,16.4336
650000,seq,0.050706,2094950664,2094950322,0,10.9961
650000,par,0.028235,2094950434,2094950601,1,11.2188
650000,par,0.028089,2094950595,2094950252,2,11.7539
650000,par,0.021211,2094950203,2094950409,3,13.2383
650000,par,0.019496,2094950377,2094950291,4,17.1758
650000,par,0.017950,2094950366,2094950683,5,17.2812
650000,par,0.019552,2094950650,2094950616,6,23.4219
650000,par,0.027677,2094950650,2094950645,7,31.1406
650000,par,0.091229,2094950334,2094950639,8,79.2383
650000,par,0.139901,2094944068,2094950588,9,179.195
650000,par,0.179885,2094950186,2094949068,10,136.656
650000,built,0.090571,2094950607,2094950810,0,16.375
650000,seq,0.050705,2094950421,2094950575,0,10.9531
650000,par,0.028468,2094950312,2094950529,1,11.1719
650000,par,0.027539,2094950436,2094950329,2,13.1445
650000,par,0.020751,2094950628,2094950682,3,15.2383
650000,par,0.019124,2094950652,2094950296,4,15.2734
650000,par,0.017868,2094950176,2094950525,5,19.375
650000,par,0.021693,2094950437,2094950356,6,19.5117
650000,par,0.028427,2094950448,2094950417,7,49.2617
650000,par,0.045841,2094950497,2094950629,8,103.195
650000,par,0.102599,2094950355,2094950213,9,73.1328
650000,par,0.167382,2094950645,2094949095,10,126.586
650000,built,0.090675,2094950569,2094950634,0,16.3906
650000,seq,0.050827,2094950552,2094950654,0,10.9375
650000,par,0.028273,2094950287,2094950323,1,11.168
650000,par,0.027450,2094950456,2094950541,2,11.832
650000,par,0.021142,2094950635,2094950625,3,13.2109
650000,par,0.019485,2094950570,2094950599,4,17.3281
650000,par,0.017978,2094950578,2094950574,5,19.3945
650000,par,0.020593,2094950342,2094950189,6,27.2773
650000,par,0.033510,2094950095,2094950305,7,33.293
650000,par,0.043872,2094950521,2094950573,8,105.145
650000,par,0.091760,2094950485,2094950328,9,77.4414
650000,par,0.198131,2094950118,2094950444,10,261.18
650000,built,0.099807,2094950440,2094947621,0,16.3164
650000,seq,0.052809,2094950444,2094950419,0,10.9766
650000,par,0.028934,2094950604,2094950618,1,11.2188
650000,par,0.027667,2094950571,2094950629,2,11.7031
650000,par,0.021526,2094950624,2094950705,3,13.2852
650000,par,0.018205,2094949868,2094948986,4,17.168
650000,par,0.017940,2094950633,2094950008,5,17.2969
650000,par,0.021606,2094950372,2094950301,6,37.1523
650000,par,0.036758,2094950418,2094950516,7,33.6641
650000,par,0.056306,2094950537,2094950604,8,43.582
650000,par,0.091824,2094949938,2094950427,9,187.191
650000,par,0.173415,2094950164,2094950170,10,164.938
650000,built,0.090758,2094950396,2094950669,0,16.3945
70,seq,0.000002,2094950634,2094950820,0,1.78125
70,par,0.000955,2094950551,2094950820,1,1.87109
70,par,0.000978,2094950701,2094950788,2,2.74609
70,par,0.001935,2094950423,2094950612,3,4.74609
70,par,0.003641,2094950490,2094950464,4,8.72656
70,par,0.004463,2094950475,2094950531,5,12.7305
70,par,0.005692,2094950417,2094950578,6,12.8633
70,par,0.009167,2094950410,2094950530,7,12.957
70,par,0.008392,2094950275,2094950267,8,10.8516
70,par,0.010428,2094950610,2094950636,9,12.8164
70,par,0.008936,2094950677,2094950575,10,10.7305
70,built,0.000006,2094949840,2094950627,0,1.71875
70,seq,0.000002,2094950685,2094950734,0,1.78125
70,par,0.000356,2094950586,2094950871,1,1.82422
70,par,0.000537,2094950563,2094950659,2,2.875
70,par,0.001334,2094950443,2094949736,3,4.76562
70,par,0.003780,2094949457,2094950531,4,6.74219
70,par,0.004291,2094950443,2094950452,5,14.8711
70,par,0.007818,2094950594,2094950482,6,16.7891
70,par,0.008411,2094950564,2094950354,7,18.7305
70,par,0.009574,2094950349,2094950518,8,18.7969
70,par,0.009598,2094950673,2094950482,9,10.8242
70,par,0.010153,2094950324,2094950547,10,14.7344
70,built,0.000005,2094950431,2094950925,0,1.66406
70,seq,0.000003,2094950518,2094950915,0,1.78906
70,par,0.000700,2094950532,2094950725,1,2.85156
70,par,0.000888,2094950278,2094950105,2,2.87109
70,par,0.001800,2094950536,2094950758,3,4.74609
70,par,0.003470,2094950528,2094950384,4,8.89844
70,par,0.004976,2094950384,2094950491,5,12.7266
70,par,0.004921,2094950506,2094950530,6,10.8594
70,par,0.007664,2094950513,2094948859,7,22.8711
70,par,0.008866,2094949958,2094950603,8,14.8711
70,par,0.010776,2094950548,2094950403,9,12.7812
70,par,0.007697,2094950513,2094950398,10,14.793
70,built,0.000007,2094950634,2094950766,0,1.71484
70,seq,0.000002,2094950588,2094950886,0,1.8125
70,par,0.000357,2094950300,2094950753,1,1.97266
70,par,0.000588,2094950365,2094950862,2,2.76562
70,par,0.002001,2094950623,2094950610,3,4.80078
70,par,0.003387,2094950645,2094950540,4,6.92188
70,par,0.005052,2094950734,2094950445,5,12.7305
70,par,0.006512,2094950582,2094950401,6,14.7617
70,par,0.006890,2094949415,2094950595,7,20.7891
70,par,0.009066,2094950604,2094950588,8,18.6602
70,par,0.009610,2094950606,2094950574,9,16.8984
70,par,0.008485,2094950630,2094950569,10,24.8711
70,built,0.000006,2094950466,2094950780,0,1.79688
70,seq,0.000002,2094950128,2094950865,0,1.85547
70,par,0.001511,2094950317,2094950735,1,1.96875
70,par,0.000883,2094950708,2094950746,2,2.02344
70,par,0.002190,2094950346,2094949638,3,2.875
70,par,0.003533,2094950671,2094950376,4,10.75
70,par,0.004334,2094950475,2094950625,5,12.7891
70,par,0.007222,2094950655,2094949870,6,14.7344
70,par,0.006589,2094950611,2094950543,7,22.8125
70,par,0.007053,2094950338,2094950548,8,10.8906
70,par,0.008434,2094950276,2094950353,9,8.78906
70,par,0.007854,2094950217,2094950455,10,24.8516
70,built,0.000006,2094949987,2094950099,0,1.69141
9,seq,0.000000,2094950435,2094950919,0,1.85547
9,par,0.000365,2094950562,2094950230,1,1.94141
9,par,0.001147,2094950587,2094950682,2,2.74219
9,par,0.001017,2094950654,2094950611,3,1.83984
9,par,0.001292,2094950039,2094950083,4,2.78516
9,par,0.001378,2094950465,2094950663,5,2.78906
9,par,0.001757,2094950718,2094950583,6,2.72656
9,par,0.001425,2094950652,2094949988,7,2.81641
9,par,0.001455,2094950361,2094950340,8,4.88281
9,par,0.001853,2094950642,2094950147,9,2.80859
9,par,0.001440,2094950664,2094949752,10,2.80469
9,built,0.000001,2094950433,2094950755,0,1.73047
9,seq,0.000000,2094950678,2094950928,0,1.75391
9,par,0.000365,2094950475,2094950899,1,1.95312
9,par,0.001033,2094950554,2094950733,2,1.84375
9,par,0.001034,2094949972,2094950724,3,2.80859
9,par,0.000876,2094950498,2094950598,4,2.78906
9,par,0.001361,2094949916,2094948800,5,4.65625
9,par,0.002292,2094950461,2094949753,6,2.88281
9,par,0.001407,2094950479,2094950609,7,2.80859
9,par,0.001454,2094950572,2094949775,8,2.78906
9,par,0.001844,2094950484,2094950036,9,2.74609
9,par,0.001434,2094949768,2094949675,10,2.87891
9,built,0.000001,2094950630,2094950723,0,1.79688
9,seq,0.000001,2094950597,2094950829,0,1.78906
9,par,0.000357,2094950259,2094950715,1,1.9375
9,par,0.001025,2094950437,2094950783,2,1.83594
9,par,0.001003,2094950437,2094950659,3,2.87109
9,par,0.001297,2094950660,2094950459,4,2.74609
9,par,0.001282,2094949303,2094950404,5,2.8125
9,par,0.001775,2094950314,2094949984,6,4.875
9,par,0.001867,2094950506,2094950415,7,2.80859
9,par,0.001914,2094949857,2094949829,8,2.89062
9,par,0.001628,2094950567,2094950459,9,2.76562
9,par,0.001435,2094950506,2094950614,10,4.87891
9,built,0.000001,2094950623,2094950740,0,1.71484
9,seq,0.000001,2094950427,2094950944,0,1.85156
9,par,0.000366,2094950645,2094950710,1,2.85156
9,par,0.000869,2094950407,2094950580,2,2.75
9,par,0.000747,2094950637,2094950875,3,2.80859
9,par,0.000909,2094950394,2094949933,4,2.8125
9,par,0.001384,2094950723,2094949901,5,2.80859
9,par,0.001375,2094950504,2094950718,6,2.89062
9,par,0.001361,2094950600,2094950727,7,2.75391
9,par,0.002331,2094950205,2094950666,8,2.80859
9,par,0.001495,2094950683,2094950602,9,2.72656
9,par,0.001443,2094950625,2094950708,10,2.82031
9,built,0.000001,2094950367,2094950919,0,1.69531
9,seq,0.000000,2094950617,2094949106,0,1.80859
9,par,0.000923,2094950601,2094950743,1,2.85156
9,par,0.000898,2094950607,2094950731,2,2.02734
9,par,0.000977,2094950593,2094950730,3,2.88281
9,par,0.001139,2094950292,2094950297,4,2.88281
9,par,0.001377,2094950642,2094950704,5,2.78516
9,par,0.001385,2094950707,2094950618,6,2.85156
9,par,0.002053,2094950686,2094949848,7,2.75
9,par,0.001462,2094950597,2094950593,8,2.80859
9,par,0.001747,2094950585,2094950748,9,4.80859
9,par,0.001438,2094950451,2094950612,10,2.88672
9,built,0.000001,2094950287,2094950932,0,1.72266
600000,seq,0.046551,2094950551,2094950493,0,10.1641
600000,par,0.046982,2094950556,2094950667,1,10.4648
600000,par,0.046078,2094950283,2094950060,2,12.4336
600000,par,0.039991,2094950460,2094949830,3,12.5273
600000,par,0.033030,2094949632,2094949283,4,14.3906
600000,par,0.032728,2094949068,2094949054,5,22.4805
600000,par,0.033545,2094949332,2094949464,6,30.5547
600000,par,0.038364,2094950304,2094950381,7,40.4141
600000,par,0.044341,2094950306,2094949607,8,102.543
600000,par,0.062587,2094950570,2094950549,9,69.6367
600000,par,0.123456,2094950643,2094950647,10,82.8398
600000,built,0.083205,2094950663,2094950726,0,15.082
600000,seq,0.046622,2094950587,2094950536,0,10.1758
600000,par,0.047309,2094950648,2094950398,1,10.3867
600000,par,0.045590,2094950739,2094950599,2,12.418
600000,par,0.039478,2094950539,2094950435,3,12.4531
600000,par,0.033001,2094950246,2094950247,4,14.5195
600000,par,0.033224,2094943132,2094949429,5,20.5156
600000,par,0.035859,2094948895,2094949053,6,28.5625
600000,par,0.033187,2094950654,2094950389,7,36.4688
600000,par,0.040944,2094950481,2094950400,8,50.3672
600000,par,0.066813,2094950298,2094950251,9,62.5703
600000,par,0.168864,2094950615,2094950430,10,87.7539
600000,built,0.083762,2094950536,2094950446,0,15.1562
600000,seq,0.046539,2094950739,2094950737,0,10.2891
600000,par,0.046907,2094950621,2094950608,1,10.4219
600000,par,0.045456,2094950630,2094950633,2,10.9844
600000,par,0.039785,2094950607,2094950388,3,12.3867
600000,par,0.032992,2094950240,2094950728,4,14.5
600000,par,0.033145,2094950239,2094950467,5,20.4766
600000,par,0.036103,2094950610,2094950589,6,32.5273
600000,par,0.033815,2094950511,2094950601,7,30.4219
600000,par,0.043481,2094950641,2094950689,8,68.4961
600000,par,0.073601,2094949463,2094950425,9,156.445
600000,par,0.144009,2094950209,2094950404,10,106.906
600000,built,0.084080,2094950525,2094950590,0,15.1562
600000,seq,0.046973,2094950432,2094950647,0,10.168
600000,par,0.047419,2094950384,2094950431,1,10.4688
600000,par,0.045708,2094950455,2094950636,2,10.9805
600000,par,0.039832,2094950609,2094950574,3,12.5312
600000,par,0.033831,2094950563,2094950447,4,16.4492
600000,par,0.031473,2094950616,2094950543,5,24.5312
600000,par,0.035880,2094950662,2094950575,6,24.5039
600000,par,0.033941,2094950382,2094950532,7,34.5508
600000,par,0.058152,2094950232,2094939872,8,72.5195
600000,par,0.064289,2094950296,2094947946,9,76.5898
600000,par,0.105836,2094950532,2094947831,10,206.645
600000,built,0.092549,2094948810,2094950720,0,15.1484
600000,seq,0.046628,2094950448,2094950582,0,10.1719
600000,par,0.047318,2094950392,2094950603,1,12.4844
600000,par,0.045519,2094950346,2094949867,2,12.4453
600000,par,0.039525,2094950240,2094950503,3,12.418
600000,par,0.032880,2094950315,2094950248,4,16.3945
600000,par,0.032178,2094950627,2094950596,5,20.4297
600000,par,0.037829,2094950354,2094949807,6,24.4961
600000,par,0.042321,2094950488,2094950259,7,36.4297
600000,par,0.047054,2094950583,2094950417,8,62.5195
600000,par,0.095865,2094950535,2094950434,9,57.8672
600000,par,0.125362,2094950494,2094950601,10,72.8555
600000,built,0.083168,2094950170,2094950757,0,15.2109
10000,seq,0.000545,2094950455,2094950844,0,1.93359
10000,par,0.000683,2094950464,2094950555,1,2.125
10000,par,0.001341,2094950260,2094949862,2,2.1875
10000,par,0.001952,2094950369,2094950259,3,2.87109
10000,par,0.003333,2094950543,2094950729,4,8.10938
10000,par,0.008114,2094950225,2094950605,5,18
10000,par,0.015035,2094950098,2094950459,6,30.7461
10000,par,0.022965,2094950078,2094950511,7,52.7266
10000,par,0.043336,2094950470,2094950506,8,77.9336
10000,par,0.113364,2094950539,2094950275,9,96.9258
10000,par,0.143487,2094950533,2094950241,10,137.797
10000,built,0.000992,2094950619,2094950899,0,1.90625
10000,seq,0.000545,2094950643,2094950863,0,1.95312
10000,par,0.001282,2094950331,2094949557,1,1.98438
10000,par,0.001122,2094950467,2094950880,2,3.99219
10000,par,0.001392,2094950486,2094950698,3,6.01953
10000,par,0.004392,2094950596,2094950592,4,11.9414
10000,par,0.007547,2094950537,2094949921,5,19.9102
10000,par,0.015994,2094950465,2094950532,6,33.9141
10000,par,0.028929,2094950599,2094949923,7,65.9219
10000,par,0.074058,2094950631,2094950522,8,82.793
10000,par,0.115126,2094950542,2094949708,9,137.906
10000,par,0.162284,2094950491,2094950641,10,149.676
10000,built,0.000981,2094950674,2094950991,0,1.91016
10000,seq,0.000544,2094950635,2094950950,0,1.93359
10000,par,0.001242,2094950523,2094950472,1,2.125
10000,par,0.001489,2094950500,2094948800,2,2.87109
10000,par,0.002501,2094950583,2094950302,3,5.92578
10000,par,0.003691,2094950682,2094950315,4,10.8516
10000,par,0.006145,2094950542,2094950269,5,14.0156
10000,par,0.015935,2094950343,2094950469,6,34.8203
10000,par,0.032596,2094950407,2094950402,7,72.0117
10000,par,0.080945,2094950451,2094950292,8,126.738
10000,par,0.093636,2094950344,2094950110,9,149.949
10000,par,0.129888,2094950470,2094949959,10,230.73
10000,built,0.001006,2094950497,2094950886,0,1.98047
10000,seq,0.000544,2094950585,2094950720,0,1.875
10000,par,0.000680,2094950725,2094950687,1,2.16406
10000,par,0.001390,2094950422,2094950109,2,2.85156
10000,par,0.002163,2094950626,2094950177,3,4.875
10000,par,0.003593,2094950399,2094950221,4,9.93359
10000,par,0.008135,2094947174,2094950378,5,15.9727
10000,par,0.011671,2094949890,2094949707,6,32.7266
10000,par,0.029102,2094950077,2094950553,7,34.25
10000,par,0.076089,2094950690,2094950489,8,72.7227
10000,par,0.219616,2094950234,2094950436,9,238.75
10000,par,0.399284,2094950456,2094950431,10,131.383
10000,built,0.000979,2094950463,2094950912,0,2.01953
10000,seq,0.000547,2094950663,2094950892,0,1.96094
10000,par,0.001237,2094950616,2094950668,1,1.98047
10000,par,0.000784,2094950649,2094950238,2,3.91797
10000,par,0.002012,2094950577,2094950067,3,4.02344
